pid,tid,d,d1,margin,moved,conf
24369,63749,2.041156533788655,2.041156533788655,0.07867594081331086,False,False
24376,53594,0.5168923689452037,0.5168923689452037,0.6151104784563354,False,False
24380,53596,0.22706713325142058,0.22706713325142058,0.34246944484254527,False,False
24389,53613,0.7405283638234441,0.7405283638234441,0.47493469363988483,False,False
24391,67768,1.7777980851058865,1.5333786898325044,0.08267569684456832,True,False
24392,53609,0.7363494440274163,0.7363494440274163,0.5668015039987755,False,False
24440,668948,0.7915304490172753,0.7915304490172753,0.6619868230833336,False,False
24446,52868,1.8539241386211924,1.8539241386211924,0.2662215792413938,False,False
24451,67768,2.1299770563036535,2.1299770563036535,0.02818790371422608,False,False
24459,645307,0.2749351970259763,0.2749351970259763,0.8592796132178488,False,False
24460,606273,0.23236055999755706,0.23236055999755706,1.3482903751499415,False,False
24461,641855,0.3144268292899832,0.3144268292899832,1.4395969448536086,False,False
24467,668684,0.28373854750438626,0.28373854750438626,0.5466015055219104,False,False
24482,54537,0.34511426106095067,0.34511426106095067,0.971145729712331,False,False
24483,608650,0.5108104013359688,0.5108104013359688,0.6894276181629314,False,False
24487,54363,1.7541110051416164,1.7541110051416164,0.09306887290938626,False,False
24488,50109,1.6640809139333252,0.9015567496092767,0.3776960544722754,True,False
24508,641447,0.28371713567535317,0.28371713567535317,0.15525367746857954,False,False
24509,606996,0.32831262785176507,0.32831262785176507,0.10573830237149262,False,False
24531,54213,1.1185604064560812,1.1185604064560812,0.2684298954966837,False,False
24533,68269,1.2292216567151277,1.2292216567151277,0.03338555647363739,False,False
24544,54729,0.14773360578527106,0.14773360578527106,0.5869892195583927,False,True
24546,54768,0.14265966609449782,0.14265966609449782,0.5010971037071066,False,True
24570,646241,0.23439000172334018,0.23439000172334018,0.9726314387507853,False,False
24572,54363,0.16075403242445974,0.16075403242445974,1.120977940081025,False,True
24577,54363,1.0021594828764835,1.0021594828764835,0.4442272446670341,False,False
24587,50596,1.6346778748360586,1.6346778748360586,0.14093377997008893,False,False
24604,547943,0.27197558078050177,0.27197558078050177,0.36231506825440063,False,False
24624,682027,0.4335141403260905,0.4335141403260905,0.15273551058058088,False,False
24631,641778,1.3006932755172622,1.234330732422429,0.06636254309483314,True,False
24633,657770,0.8938313144933776,0.6563589610828118,0.23747235341056583,True,False
